id,subject,chapter,source,answer,analysis_state,answerStatus,analysisSource,analysisImagesCount,missingImage,officialAnswerMismatch,stem
COMP-0074,计算机,第一章 计算机基础,计算机（1-5章）.docx,错,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,9. 计算机智能化是指计算机具有人的感觉和思维过程的能力，从而取代人的全部能力。
COMP-0075,计算机,第一章 计算机基础,计算机（1-5章）.docx,3 BRE,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,1. 世界首次提出存储程序计算机体系结构的科学家是__________________。
COMP-0076,计算机,第一章 计算机基础,计算机（1-5章）.docx,B2B,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,2. 交易双方都是企业的电子商务形式称为___________________。
COMP-0077,计算机,第一章 计算机基础,计算机（1-5章）.docx,73,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,3. 二进制数111011转换成八进制为 __________________。
COMP-0078,计算机,第一章 计算机基础,计算机（1-5章）.docx,101110,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,4. 将八进制数56转化为二进制数为__________________。
COMP-0079,计算机,第一章 计算机基础,计算机（1-5章）.docx,127,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,5. 二进制数 1010111转换成八进制数是__________________。
COMP-0080,计算机,第一章 计算机基础,计算机（1-5章）.docx,0,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,6. 一个二进制位只能表示两种状态，即_________________和1。
COMP-0081,计算机,第一章 计算机基础,计算机（1-5章）.docx,1026          .,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,7. 八进制数2002转换成十进制数为__________________。
COMP-0082,计算机,第一章 计算机基础,计算机（1-5章）.docx,2,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,8. 二进制的数码有__________________个。
COMP-0083,计算机,第一章 计算机基础,计算机（1-5章）.docx,首行,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,9. 一个字节( Byte)占_________________ 个二进制位。
COMP-0084,计算机,第一章 计算机基础,计算机（1-5章）.docx,RRL,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,10. 通常规定一个数的_________________ 作为符号位，“0”表示正，“1”表示负。
COMP-0085,计算机,第一章 计算机基础,计算机（1-5章）.docx,1000111,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,"11. ASCII码表中字符“C”的编码为1000011, 则字符“G”的编码为__________________。"
COMP-0086,计算机,第一章 计算机基础,计算机（1-5章）.docx,ASCII 码,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,12. 在微机系统中，普遍使用的字符编码是__________________。
COMP-0087,计算机,第一章 计算机基础,计算机（1-5章）.docx,2,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,13. 在微型机汉字系统中，一个汉字的机内码占的字节数为_________________个。
COMP-0088,计算机,第一章 计算机基础,计算机（1-5章）.docx,3,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,14. 表示6种状态至少需要__________________位二进制数。
COMP-0089,计算机,第一章 计算机基础,计算机（1-5章）.docx,0,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,15. 在计算机中，通常规定一个数的最高位作为符号位，__________________用来表示正。
COMP-0090,计算机,第一章 计算机基础,计算机（1-5章）.docx,11010100,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,16. 执行二进制数算术加法运算: 10101010+00101010=__________________。
COMP-0091,计算机,第一章 计算机基础,计算机（1-5章）.docx,31,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,17. 5 位无符号二进制数字最大能表示的十进制整数是 __________________。
COMP-0092,计算机,第一章 计算机基础,计算机（1-5章）.docx,7200B,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,18. 用24×24点阵的汉字字模存放汉字，100个汉字需要的存储容量为__________________。
COMP-0093,计算机,第一章 计算机基础,计算机（1-5章）.docx,问题求解,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,19. 计算思维是运用计算机科学的基础概念进行 __________________系统设计以及人类行为理解等涵盖计算机科学之广度的一系列思维活动。
COMP-0094,计算机,第一章 计算机基础,计算机（1-5章）.docx,数学和工程,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,20. 总的来说，计算思维方法有两大类 一类是来自__________________的方法；另一类是计算机科学独有的方法。
COMP-0095,计算机,第一章 计算机基础,计算机（1-5章）.docx,11.75,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,21. 二进制数1011.11的等值十进制为__________________。
COMP-0096,计算机,第一章 计算机基础,计算机（1-5章）.docx,14,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,"22. 在计算机内设有某进制数3+4=10, 则6+5= __________________。"
COMP-0097,计算机,第一章 计算机基础,计算机（1-5章）.docx,1100001.11,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,23. 十进制数97.75转换为二进制数是__________________。
COMP-0098,计算机,第一章 计算机基础,计算机（1-5章）.docx,0.1011,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,24. 十进制数0.6875 转换为二进制数为__________________。
COMP-0099,计算机,第一章 计算机基础,计算机（1-5章）.docx,1/2,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,25. 在一个非零无符号二进制整数末尾去掉一个0，则此数的值为原数的__________________倍。
COMP-0100,计算机,第一章 计算机基础,计算机（1-5章）.docx,J,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,"26. “N”的 ASCⅡ码为4EH, 由此可推算出ASCⅡ码为01001010B所对应的字符是_______________________。"
COMP-0101,计算机,第一章 计算机基础,计算机（1-5章）.docx,7FF,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,27. 对于一个2K B的存储空间，其地址可以是000H到__________________ H。
COMP-0102,计算机,第一章 计算机基础,计算机（1-5章）.docx,D6D0H,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,"28. 汉字“中”字的国标码对应的十六进制为5650H(二进制为01010110 01010000), 则它对应的机内码用十六进制表示为 ______________________________________。"
COMP-0103,计算机,第一章 计算机基础,计算机（1-5章）.docx,见解析,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,1. 什么是信息?什么是数据?二者有何关系?
COMP-0104,计算机,第一章 计算机基础,计算机（1-5章）.docx,见解析,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,2. 简述在计算机中常采用二进制数表示数据的原因。
COMP-0105,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,A,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,1. 指令的操作码表示的是 ( )。
COMP-0106,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,D,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,2. 指令的执行一般分为三个步骤 ，以下( )不属于三个步骤之一。
COMP-0107,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,A,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,3. 计算机是通过执行 ( )所规定的各种指令来处理各种数据的。
COMP-0108,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,D,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,4. 计算机系统由 ( )。
COMP-0109,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,B,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,5. 微处理器是将运算器、 ( )、高速内部缓存集成在一起的超大规模集成电路芯片，是计算机中最重要的核心部件。
COMP-0110,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,C,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,6. 计算机工作时，需首先将程序读入 ( )中，控制器按指令地址从中取出指令(按地址顺序访问指令)，然后分析指令，再执行指令。
COMP-0111,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,B,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,7. 计算机工作时突然电源中断，则计算机 ( )将全部丢失，再次通电后也不能恢复。
COMP-0112,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,D,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,8. ROM是指 ( ) 。
COMP-0113,计算机,第二章 计算机系统组成,计算机（1-5章）.docx,C,有官方/原图解析,official_verified_with_page_backup,计算机答案1-97.pdf（v23逐题裁切图+完整页备份；若裁切缺边可看完整页）,2,,,9. 配置高速缓冲存储器(Cache)是为了解决 ( ) 。
